MedianHouseValue	MedianIncome	MedianHouseAge	TotalRooms	TotalBedrooms	Population	Households	Latitude	Longitude
265900.0	2.2552	14.0	1924.0	926.0	2226.0	792.0	34.07	-118.28
190000.0	2.3636	32.0	1777.0	536.0	1684.0	489.0	34.07	-118.28
177500.0	2.0173	25.0	7522.0	3179.0	7221.0	2902.0	34.07	-118.28
400000.0	1.1642	14.0	1787.0	853.0	2251.0	763.0	34.06	-118.28
175000.0	1.7199	17.0	2518.0	1196.0	3051.0	1000.0	34.06	-118.28
137500.0	1.1346	17.0	2124.0	1168.0	3915.0	1137.0	34.06	-118.27
112500.0	1.3241	25.0	1714.0	1176.0	3723.0	1036.0	34.06	-118.27
187500.0	1.494	45.0	564.0	353.0	1172.0	319.0	34.06	-118.27
275000.0	1.4904	26.0	513.0	338.0	1204.0	321.0	34.06	-118.27
110000.0	1.7238	33.0	1950.0	1047.0	3707.0	1012.0	34.06	-118.26
137500.0	2.7634	37.0	350.0	245.0	1122.0	248.0	34.05	-118.27
275000.0	0.9563	52.0	1292.0	864.0	2081.0	724.0	34.05	-118.27
225000.0	1.6184	52.0	1261.0	616.0	2309.0	581.0	34.06	-118.28
187500.0	1.1122	52.0	936.0	454.0	990.0	354.0	34.06	-118.28
162500.0	1.2254	42.0	2472.0	1368.0	3795.0	1179.0	34.06	-118.28
325000.0	1.7866	25.0	1316.0	836.0	2796.0	784.0	34.05	-118.27
225000.0	1.5727	26.0	1164.0	674.0	1685.0	541.0	34.05	-118.27
275000.0	1.4615	28.0	1306.0	637.0	2079.0	598.0	34.05	-118.28
162500.0	1.6355	31.0	1525.0	730.0	2510.0	652.0	34.05	-118.28
158900.0	1.4413	41.0	1788.0	774.0	2931.0	702.0	34.05	-118.28
162500.0	1.3	41.0	1075.0	597.0	2260.0	614.0	34.05	-118.28
212500.0	1.4801	44.0	968.0	384.0	1805.0	375.0	34.05	-118.28
112500.0	1.3169	47.0	661.0	359.0	1406.0	307.0	34.05	-118.27
118100.0	1.7038	13.0	1784.0	730.0	2158.0	682.0	34.04	-118.27
225000.0	1.8304	24.0	323.0	214.0	751.0	189.0	34.05	-118.27
275000.0	1.2012	12.0	535.0	328.0	1194.0	365.0	34.05	-118.27
500001.0	8.8062	52.0	2156.0	306.0	861.0	311.0	34.07	-118.32
500001.0	15.0001	52.0	1841.0	240.0	693.0	218.0	34.06	-118.33
500001.0	15.0001	52.0	2248.0	255.0	813.0	265.0	34.07	-118.33
500001.0	15.0001	52.0	1482.0	171.0	531.0	161.0	34.07	-118.33
500001.0	7.4574	52.0	2089.0	309.0	883.0	281.0	34.06	-118.34
432800.0	3.4812	52.0	1311.0	310.0	707.0	290.0	34.06	-118.34
316700.0	1.6806	49.0	649.0	315.0	987.0	329.0	34.08	-118.29
290600.0	2.5386	19.0	3013.0	1118.0	2465.0	1008.0	34.07	-118.29
141700.0	2.0185	9.0	1554.0	815.0	1704.0	761.0	34.06	-118.29
300000.0	1.6406	22.0	492.0	269.0	634.0	261.0	34.07	-118.29
253100.0	2.3567	26.0	2302.0	1124.0	2660.0	1004.0	34.07	-118.29
300000.0	1.925	43.0	3056.0	1345.0	3920.0	1304.0	34.08	-118.29
230600.0	2.4348	31.0	1489.0	664.0	1793.0	556.0	34.07	-118.3
237500.0	1.8238	46.0	5677.0	2610.0	7443.0	2406.0	34.07	-118.3
282300.0	2.3375	26.0	2107.0	757.0	2660.0	740.0	34.07	-118.3
281700.0	3.425	36.0	2657.0	738.0	2274.0	723.0	34.07	-118.3
305600.0	2.2364	28.0	2362.0	949.0	2759.0	894.0	34.07	-118.31
350900.0	2.6218	49.0	2549.0	630.0	1539.0	594.0	34.08	-118.31
445000.0	2.2653	40.0	2657.0	794.0	2149.0	749.0	34.07	-118.31
500001.0	11.2185	52.0	2980.0	366.0	967.0	359.0	34.07	-118.32
450000.0	0.8804	36.0	369.0	147.0	145.0	136.0	34.06	-118.31
500001.0	5.7393	52.0	983.0	246.0	578.0	204.0	34.06	-118.32
404500.0	3.5909	25.0	2740.0	707.0	1420.0	664.0	34.07	-118.32
500001.0	15.0001	52.0	955.0	100.0	457.0	120.0	34.06	-118.32
166700.0	2.3105	26.0	5062.0	2055.0	4533.0	1822.0	34.07	-118.31
412500.0	1.6987	30.0	3110.0	1269.0	2535.0	1218.0	34.06	-118.31
175000.0	2.2708	18.0	3759.0	1621.0	3296.0	1462.0	34.07	-118.3
500001.0	2.3674	20.0	3264.0	1248.0	2919.0	1191.0	34.07	-118.31
75000.0	2.2094	20.0	1782.0	896.0	1749.0	823.0	34.06	-118.3
325000.0	1.9038	34.0	2470.0	1197.0	2326.0	1055.0	34.06	-118.31
112500.0	1.7365	24.0	4021.0	1707.0	3727.0	1529.0	34.07	-118.29
300000.0	1.8829	28.0	5221.0	2530.0	5840.0	2374.0	34.07	-118.3
150000.0	1.6953	43.0	1366.0	740.0	942.0	672.0	34.06	-118.3
70000.0	1.5553	42.0	3894.0	2293.0	6846.0	2156.0	34.06	-118.29
187500.0	1.5954	27.0	2456.0	1111.0	4137.0	1104.0	34.06	-118.29
350000.0	2.1637	46.0	1759.0	1012.0	2716.0	877.0	34.06	-118.29
137500.0	1.468	47.0	1390.0	872.0	2860.0	827.0	34.06	-118.3
233300.0	1.9309	23.0	2040.0	778.0	2235.0	697.0	34.06	-118.29
270000.0	2.0332	33.0	2437.0	1283.0	3906.0	1084.0	34.06	-118.3
475000.0	1.8214	21.0	3960.0	1490.0	3468.0	1335.0	34.06	-118.3
322200.0	1.7896	23.0	2512.0	1203.0	3720.0	1118.0	34.06	-118.3
500001.0	2.8202	24.0	1336.0	453.0	1268.0	426.0	34.06	-118.31
187500.0	1.6725	47.0	3038.0	1533.0	4225.0	1472.0	34.06	-118.31
410000.0	2.0547	34.0	1848.0	667.0	1351.0	589.0	34.06	-118.31
328900.0	2.1435	52.0	2124.0	756.0	1920.0	756.0	34.06	-118.31
360000.0	2.0278	31.0	2827.0	1084.0	3107.0	993.0	34.06	-118.31
380000.0	1.9949	14.0	1559.0	646.0	1639.0	567.0	34.06	-118.31
291500.0	3.5517	42.0	3292.0	713.0	2224.0	674.0	34.05	-118.32
436800.0	4.125	43.0	2808.0	584.0	1654.0	569.0	34.06	-118.32
337000.0	4.5918	36.0	3239.0	722.0	1383.0	612.0	34.06	-118.32
433800.0	8.3617	52.0	1368.0	231.0	737.0	248.0	34.06	-118.33
257800.0	3.375	48.0	2405.0	527.0	1868.0	502.0	34.05	-118.33
226300.0	2.5284	44.0	1574.0	390.0	1323.0	404.0	34.05	-118.33
171300.0	2.1736	45.0	1707.0	519.0	1446.0	466.0	34.05	-118.33
327300.0	1.5882	50.0	1389.0	364.0	976.0	302.0	34.05	-118.32
250000.0	1.9923	42.0	3343.0	1183.0	3480.0	1146.0	34.05	-118.32
305800.0	2.5313	35.0	1692.0	423.0	1578.0	406.0	34.05	-118.31
417600.0	3.1406	40.0	1667.0	365.0	1161.0	384.0	34.05	-118.31
115600.0	1.9152	44.0	1612.0	650.0	2028.0	593.0	34.05	-118.3
214300.0	1.721	42.0	1476.0	610.0	1605.0	545.0	34.05	-118.3
350000.0	2.2937	42.0	443.0	223.0	582.0	223.0	34.05	-118.31
157700.0	2.1414	46.0	1386.0	457.0	1845.0	485.0	34.05	-118.3
193800.0	2.2684	31.0	1744.0	720.0	2034.0	633.0	34.05	-118.3
193800.0	1.3867	30.0	1417.0	589.0	1615.0	540.0	34.05	-118.29
168800.0	1.5972	34.0	1102.0	448.0	1325.0	439.0	34.05	-118.29
161100.0	1.9323	36.0	1723.0	569.0	1664.0	501.0	34.05	-118.3
187500.0	2.096	34.0	1453.0	588.0	1987.0	589.0	34.05	-118.3
250000.0	1.847	18.0	3585.0	1661.0	5229.0	1534.0	34.05	-118.29
350000.0	2.3864	11.0	677.0	370.0	1143.0	341.0	34.05	-118.29
229200.0	2.053	31.0	2818.0	1252.0	4126.0	1200.0	34.05	-118.29
479000.0	4.6838	52.0	1801.0	313.0	714.0	293.0	34.08	-118.35
500001.0	4.89	52.0	2497.0	406.0	1030.0	412.0	34.07	-118.35
500001.0	4.1328	52.0	2315.0	356.0	894.0	345.0	34.07	-118.35
450000.0	5.8632	52.0	2066.0	319.0	981.0	297.0	34.07	-118.34
500001.0	10.586	52.0	1421.0	163.0	495.0	167.0	34.08	-118.34
500001.0	15.0001	52.0	1721.0	195.0	688.0	196.0	34.08	-118.34
500001.0	6.2223	52.0	1621.0	284.0	588.0	272.0	34.07	-118.34
500001.0	4.1618	52.0	3421.0	598.0	1203.0	564.0	34.07	-118.34
500001.0	5.5871	52.0	2756.0	542.0	971.0	510.0	34.08	-118.34
175000.0	3.2645	52.0	2877.0	721.0	1186.0	704.0	34.08	-118.35
225000.0	3.1765	52.0	2373.0	601.0	1135.0	576.0	34.08	-118.36
175000.0	2.9621	52.0	1902.0	488.0	848.0	478.0	34.08	-118.36
450000.0	3.6111	48.0	890.0	255.0	434.0	232.0	34.07	-118.35
287500.0	3.3594	45.0	7803.0	2154.0	3359.0	2041.0	34.07	-118.35
350000.0	4.0179	46.0	1651.0	410.0	512.0	397.0	34.07	-118.35
500001.0	3.5719	45.0	3312.0	880.0	1157.0	809.0	34.07	-118.35
355200.0	2.3375	40.0	1821.0	447.0	777.0	441.0	34.07	-118.36
411100.0	4.7019	48.0	1740.0	360.0	748.0	357.0	34.07	-118.36
405600.0	4.3667	50.0	2519.0	537.0	1117.0	516.0	34.07	-118.37
456900.0	3.4265	52.0	2046.0	451.0	944.0	435.0	34.07	-118.36
486900.0	4.25	52.0	2203.0	437.0	899.0	384.0	34.07	-118.37
486400.0	5.24	52.0	2195.0	435.0	884.0	432.0	34.07	-118.37
287500.0	3.201	44.0	2703.0	663.0	1045.0	619.0	34.07	-118.37
453400.0	3.1677	39.0	2309.0	526.0	870.0	546.0	34.07	-118.37
474300.0	3.4286	52.0	1084.0	247.0	468.0	255.0	34.07	-118.37
485000.0	3.3989	25.0	4625.0	1307.0	1739.0	1191.0	34.08	-118.38
375000.0	3.3725	16.0	4814.0	1381.0	1897.0	1209.0	34.07	-118.38
500001.0	3.5573	21.0	3653.0	956.0	1510.0	890.0	34.07	-118.38
225000.0	3.1766	52.0	3175.0	1057.0	1594.0	997.0	34.07	-118.34
500001.0	2.4722	52.0	3446.0	1360.0	1768.0	1245.0	34.06	-118.35
500001.0	7.1669	52.0	1314.0	170.0	629.0	214.0	34.06	-118.34
321600.0	3.9167	52.0	2530.0	458.0	1122.0	449.0	34.05	-118.34
396000.0	3.5481	52.0	2069.0	417.0	826.0	377.0	34.06	-118.34
327300.0	3.7167	52.0	1482.0	336.0	768.0	300.0	34.06	-118.34
250000.0	3.2411	52.0	2837.0	602.0	1164.0	551.0	34.06	-118.35
385000.0	3.7167	48.0	1354.0	279.0	716.0	309.0	34.06	-118.35
440900.0	5.3819	52.0	1368.0	322.0	617.0	303.0	34.06	-118.35
328800.0	2.6781	33.0	2880.0	836.0	1416.0	736.0	34.05	-118.35
400000.0	3.2279	48.0	3551.0	826.0	1601.0	827.0	34.06	-118.35
355000.0	3.25	39.0	2810.0	670.0	1109.0	624.0	34.06	-118.36
500001.0	2.9605	52.0	2130.0	455.0	921.0	395.0	34.06	-118.36
446000.0	4.5192	52.0	843.0	160.0	333.0	151.0	34.06	-118.37
500001.0	5.5596	52.0	1608.0	289.0	630.0	252.0	34.06	-118.37
362500.0	3.1475	28.0	2522.0	616.0	991.0	574.0	34.06	-118.38
450000.0	2.7824	29.0	3946.0	1008.0	1676.0	876.0	34.06	-118.38
310000.0	2.8233	31.0	4345.0	1158.0	1987.0	1070.0	34.06	-118.38
500000.0	3.5556	25.0	2558.0	661.0	1183.0	636.0	34.06	-118.38
345300.0	3.0862	35.0	2457.0	552.0	1159.0	523.0	34.05	-118.37
278500.0	3.825	52.0	1197.0	231.0	671.0	219.0	34.04	-118.37
275000.0	4.005	48.0	1266.0	234.0	539.0	222.0	34.05	-118.37
296100.0	2.9883	41.0	2369.0	544.0	1252.0	522.0	34.05	-118.37
470000.0	5.0858	52.0	2239.0	423.0	832.0	411.0	34.06	-118.37
444300.0	4.0583	52.0	2346.0	437.0	1121.0	400.0	34.05	-118.37
440900.0	3.625	52.0	1563.0	306.0	776.0	308.0	34.05	-118.37
500001.0	4.0217	52.0	2402.0	506.0	878.0	464.0	34.06	-118.37
322600.0	3.3824	48.0	1825.0	404.0	728.0	363.0	34.05	-118.36
295200.0	4.0625	47.0	1424.0	300.0	632.0	278.0	34.05	-118.36
243600.0	3.2813	48.0	1835.0	380.0	956.0	370.0	34.05	-118.36
242000.0	2.7917	49.0	995.0	184.0	462.0	194.0	34.04	-118.36
254700.0	3.3333	45.0	1879.0	395.0	946.0	409.0	34.05	-118.36
338100.0	3.0833	50.0	3518.0	812.0	1724.0	758.0	34.05	-118.36
417900.0	3.0707	52.0	2053.0	480.0	900.0	417.0	34.05	-118.38
474100.0	5.7509	47.0	1621.0	314.0	724.0	311.0	34.05	-118.39
351000.0	4.2404	52.0	1004.0	231.0	590.0	226.0	34.05	-118.38
334100.0	4.4191	52.0	1241.0	210.0	526.0	214.0	34.05	-118.38
333600.0	4.8958	49.0	702.0	143.0	458.0	187.0	34.05	-118.38
287500.0	3.238	40.0	2352.0	598.0	1133.0	563.0	34.05	-118.38
500001.0	3.0956	35.0	3517.0	879.0	1632.0	784.0	34.05	-118.38
234100.0	2.5806	47.0	2815.0	679.0	1533.0	594.0	34.05	-118.35
158000.0	2.0984	44.0	1856.0	493.0	1374.0	469.0	34.05	-118.35
202100.0	2.8793	42.0	1372.0	275.0	674.0	271.0	34.05	-118.36
252000.0	2.5658	45.0	2283.0	509.0	1093.0	475.0	34.05	-118.36
290800.0	2.8841	46.0	2149.0	451.0	905.0	443.0	34.05	-118.35
213500.0	3.1944	50.0	2009.0	419.0	1130.0	402.0	34.05	-118.34
140600.0	2.2725	39.0	975.0	292.0	723.0	285.0	34.05	-118.34
195800.0	3.6435	52.0	1971.0	414.0	1065.0	409.0	34.05	-118.35
259400.0	2.6654	52.0	2194.0	504.0	997.0	438.0	34.05	-118.34
172700.0	2.532	39.0	2965.0	812.0	2638.0	794.0	34.04	-118.32
165000.0	2.2554	39.0	1294.0	330.0	1140.0	313.0	34.04	-118.32
156300.0	2.3526	48.0	1184.0	328.0	953.0	311.0	34.04	-118.32
192500.0	2.913	31.0	1090.0	251.0	955.0	239.0	34.04	-118.33
268500.0	2.0706	46.0	3015.0	795.0	2300.0	725.0	34.05	-118.33
420000.0	3.6373	52.0	2545.0	401.0	1004.0	372.0	34.04	-118.33
167100.0	2.7409	41.0	2099.0	472.0	1369.0	465.0	34.05	-118.34
139700.0	2.5955	35.0	2345.0	607.0	2042.0	565.0	34.04	-118.34
127100.0	2.2254	40.0	2064.0	662.0	2140.0	617.0	34.04	-118.34
123200.0	1.7014	37.0	1466.0	529.0	1835.0	500.0	34.04	-118.34
150700.0	1.8685	36.0	1956.0	601.0	1672.0	546.0	34.04	-118.35
151600.0	3.0856	49.0	1104.0	266.0	668.0	297.0	34.04	-118.35
179200.0	2.1711	45.0	1579.0	357.0	713.0	335.0	34.04	-118.35
139400.0	2.3214	48.0	1769.0	429.0	993.0	405.0	34.04	-118.36
157000.0	3.5161	45.0	1767.0	417.0	1052.0	379.0	34.04	-118.36
146800.0	2.3687	38.0	1626.0	375.0	1019.0	372.0	34.04	-118.35
133500.0	2.1078	43.0	1690.0	379.0	1017.0	359.0	34.03	-118.36
122200.0	3.0694	37.0	1236.0	309.0	966.0	292.0	34.03	-118.37
125800.0	2.0538	34.0	3239.0	806.0	2331.0	765.0	34.04	-118.36
169400.0	2.4635	41.0	1617.0	423.0	1110.0	375.0	34.04	-118.35
110900.0	1.9	44.0	865.0	208.0	537.0	183.0	34.03	-118.35
138000.0	2.5625	45.0	1839.0	459.0	1312.0	460.0	34.04	-118.35
171400.0	2.6	42.0	1681.0	360.0	987.0	337.0	34.04	-118.34
118800.0	1.6581	48.0	1426.0	331.0	784.0	356.0	34.03	-118.34
134600.0	1.9408	42.0	2010.0	494.0	1203.0	427.0	34.04	-118.34
138100.0	1.975	35.0	1438.0	333.0	794.0	306.0	34.03	-118.35
161500.0	2.5927	33.0	1806.0	444.0	1161.0	393.0	34.04	-118.33
183900.0	1.7377	33.0	2314.0	624.0	1714.0	582.0	34.03	-118.33
251100.0	2.628	48.0	2437.0	443.0	1400.0	426.0	34.04	-118.33
151100.0	1.8333	47.0	1989.0	532.0	1430.0	519.0	34.04	-118.32
168800.0	2.0259	42.0	1766.0	404.0	1117.0	367.0	34.04	-118.32
176800.0	2.8654	44.0	1008.0	223.0	544.0	223.0	34.04	-118.32
114000.0	2.1046	35.0	3189.0	935.0	2221.0	801.0	34.03	-118.32
137500.0	1.9018	39.0	2840.0	826.0	1911.0	688.0	34.03	-118.33
223200.0	3.0132	47.0	1082.0	198.0	455.0	193.0	34.03	-118.32
127800.0	2.8971	50.0	1845.0	349.0	1109.0	335.0	34.03	-118.32
121500.0	3.1731	47.0	1734.0	453.0	1272.0	438.0	34.03	-118.32
127100.0	2.6098	52.0	2511.0	587.0	1660.0	546.0	34.02	-118.32
133400.0	2.0304	51.0	2010.0	460.0	1355.0	433.0	34.02	-118.32
114200.0	2.0042	47.0	1648.0	346.0	1120.0	338.0	34.02	-118.32
118200.0	1.8783	45.0	1667.0	399.0	928.0	375.0	34.02	-118.33
125700.0	2.1979	46.0	1528.0	391.0	933.0	366.0	34.02	-118.33
125000.0	1.6429	46.0	2312.0	625.0	1552.0	603.0	34.03	-118.33
181000.0	4.2218	48.0	1614.0	320.0	684.0	318.0	34.02	-118.34
156900.0	3.5357	44.0	2067.0	385.0	1046.0	441.0	34.02	-118.34
124000.0	1.89	49.0	2334.0	530.0	1334.0	447.0	34.03	-118.35
123300.0	2.2273	43.0	2122.0	524.0	1510.0	436.0	34.03	-118.35
134700.0	3.25	52.0	427.0	92.0	233.0	116.0	34.02	-118.35
125400.0	1.9928	42.0	2043.0	512.0	1634.0	501.0	34.03	-118.35
143800.0	2.1324	36.0	1083.0	342.0	1023.0	295.0	34.03	-118.36
113500.0	1.8316	40.0	2323.0	661.0	1847.0	614.0	34.03	-118.36
120000.0	2.2368	38.0	1400.0	376.0	1139.0	315.0	34.03	-118.36
125900.0	1.6452	35.0	1819.0	499.0	1666.0	482.0	34.03	-118.36
120700.0	2.0879	38.0	2365.0	638.0	2259.0	607.0	34.03	-118.36
140900.0	3.3636	43.0	1350.0	287.0	811.0	307.0	34.03	-118.37
134100.0	2.4444	46.0	2437.0	502.0	1151.0	477.0	34.03	-118.34
136600.0	2.5156	49.0	1609.0	371.0	896.0	389.0	34.02	-118.34
130300.0	3.1442	50.0	1172.0	261.0	685.0	260.0	34.02	-118.34
130200.0	3.4306	49.0	1295.0	276.0	765.0	265.0	34.03	-118.34
125000.0	1.3444	47.0	1927.0	561.0	1349.0	508.0	34.03	-118.34
189700.0	1.7159	43.0	1356.0	333.0	796.0	329.0	34.02	-118.36
188400.0	3.9732	41.0	1425.0	285.0	838.0	296.0	34.03	-118.37
193200.0	2.6154	44.0	1944.0	458.0	981.0	377.0	34.02	-118.37
152500.0	1.5565	35.0	1627.0	838.0	3013.0	791.0	34.05	-118.28
153400.0	2.1696	39.0	1155.0	433.0	1857.0	424.0	34.04	-118.28
132500.0	2.0817	41.0	659.0	291.0	1224.0	290.0	34.04	-118.29
143800.0	1.8571	40.0	907.0	349.0	1426.0	323.0	34.05	-118.29
123700.0	2.4359	48.0	1353.0	488.0	1945.0	487.0	34.04	-118.29
180000.0	1.7225	50.0	1757.0	522.0	2080.0	488.0	34.04	-118.3
162500.0	2.4297	51.0	1005.0	314.0	1227.0	306.0	34.05	-118.3
121900.0	1.2786	39.0	993.0	506.0	1765.0	464.0	34.05	-118.3
190600.0	1.9336	38.0	1864.0	515.0	1768.0	439.0	34.05	-118.31
229200.0	2.1162	35.0	2007.0	571.0	1513.0	554.0	34.05	-118.31
500000.0	2.3536	26.0	1809.0	640.0	2543.0	640.0	34.05	-118.31
208300.0	2.4048	33.0	2691.0	726.0	2390.0	681.0	34.04	-118.31
214600.0	2.0658	29.0	2038.0	578.0	2070.0	570.0	34.04	-118.31
150000.0	0.8351	29.0	2438.0	867.0	2114.0	753.0	34.03	-118.31
227800.0	1.9531	31.0	2206.0	501.0	1194.0	435.0	34.03	-118.32
234600.0	2.5833	52.0	1277.0	285.0	954.0	334.0	34.04	-118.31
175000.0	1.7109	24.0	2092.0	585.0	1757.0	538.0	34.04	-118.3
150000.0	2.006	37.0	1470.0	399.0	1579.0	390.0	34.04	-118.3
170300.0	1.767	37.0	2338.0	686.0	2376.0	630.0	34.04	-118.31
143000.0	2.0405	44.0	1941.0	579.0	2049.0	535.0	34.04	-118.29
162500.0	1.78	41.0	1653.0	426.0	1868.0	393.0	34.03	-118.3
152800.0	2.1518	35.0	1090.0	345.0	1605.0	330.0	34.04	-118.3
128100.0	2.1542	31.0	700.0	299.0	1272.0	298.0	34.04	-118.29
125000.0	2.1471	32.0	432.0	182.0	702.0	186.0	34.04	-118.29
136400.0	1.9167	42.0	1680.0	557.0	2099.0	526.0	34.03	-118.29
151600.0	2.0673	45.0	943.0	289.0	953.0	238.0	34.03	-118.28
179200.0	1.2875	42.0	907.0	378.0	822.0	288.0	34.03	-118.29
258300.0	1.0219	29.0	3544.0	1384.0	3323.0	1213.0	34.03	-118.29
135200.0	2.0848	38.0	1501.0	437.0	1777.0	441.0	34.03	-118.29
168800.0	0.7473	22.0	3313.0	1235.0	2381.0	1063.0	34.03	-118.29
119600.0	2.135	27.0	1084.0	287.0	1085.0	279.0	34.03	-118.29
135500.0	2.025	46.0	2173.0	510.0	1343.0	476.0	34.03	-118.31
132200.0	2.8295	52.0	1902.0	406.0	1233.0	385.0	34.03	-118.31
111400.0	2.45	52.0	1173.0	284.0	814.0	295.0	34.02	-118.31
105800.0	1.4712	44.0	1555.0	324.0	931.0	265.0	34.02	-118.31
98100.0	2.4519	45.0	1423.0	278.0	822.0	276.0	34.02	-118.31
98400.0	1.2434	52.0	1832.0	441.0	1186.0	420.0	34.02	-118.31
147900.0	2.1571	47.0	2241.0	559.0	1775.0	504.0	34.03	-118.3
150000.0	2.7125	40.0	1695.0	374.0	1138.0	357.0	34.03	-118.3
138400.0	1.23	47.0	1315.0	247.0	785.0	245.0	34.03	-118.31
187500.0	1.8564	37.0	2781.0	766.0	2586.0	729.0	34.03	-118.3
156600.0	2.1173	34.0	2041.0	517.0	1479.0	495.0	34.03	-118.31
127100.0	1.3187	23.0	1703.0	397.0	1333.0	361.0	34.02	-118.31
112100.0	2.2981	46.0	1976.0	469.0	1409.0	431.0	34.02	-118.31
116800.0	1.85	49.0	2120.0	483.0	1522.0	416.0	34.02	-118.3
141300.0	2.087	21.0	1641.0	491.0	1526.0	453.0	34.02	-118.29
137500.0	1.631	34.0	3184.0	772.0	2474.0	705.0	34.02	-118.3
119300.0	1.5781	31.0	1933.0	478.0	1522.0	423.0	34.02	-118.3
500001.0	0.4999	29.0	515.0	229.0	2690.0	217.0	34.02	-118.28
175000.0	1.7546	50.0	395.0	232.0	948.0	243.0	34.03	-118.27
125000.0	1.7115	51.0	1280.0	422.0	1560.0	381.0	34.03	-118.27
162500.0	1.6089	19.0	460.0	241.0	890.0	229.0	34.04	-118.28
160200.0	1.2969	24.0	1283.0	545.0	1932.0	516.0	34.04	-118.28
200000.0	1.4167	25.0	1582.0	780.0	2390.0	719.0	34.04	-118.28
180000.0	2.1806	20.0	1193.0	454.0	1880.0	453.0	34.04	-118.28
275000.0	1.6037	44.0	1273.0	474.0	1754.0	460.0	34.05	-118.28
147500.0	1.8539	41.0	1933.0	791.0	3121.0	719.0	34.03	-118.28
164600.0	1.7976	40.0	2118.0	796.0	2195.0	658.0	34.03	-118.28
162500.0	2.2232	48.0	1521.0	513.0	1772.0	458.0	34.04	-118.28
127300.0	1.875	39.0	2004.0	633.0	3050.0	621.0	34.02	-118.27
38800.0	1.9375	52.0	281.0	103.0	470.0	96.0	34.02	-118.28
187500.0	0.9234	40.0	561.0	284.0	662.0	205.0	34.02	-118.27
350000.0	0.844	26.0	2107.0	809.0	2821.0	572.0	34.03	-118.28
225000.0	1.2989	25.0	1407.0	550.0	1193.0	472.0	34.03	-118.28
158300.0	2.1944	50.0	180.0	89.0	356.0	76.0	34.02	-118.25
312500.0	1.8333	52.0	142.0	47.0	137.0	45.0	34.03	-118.24
100000.0	1.2096	49.0	299.0	90.0	287.0	68.0	34.03	-118.26
124000.0	2.1905	52.0	1274.0	418.0	1655.0	368.0	34.03	-118.25
130700.0	1.6302	32.0	1375.0	448.0	1698.0	432.0	34.02	-118.25
123100.0	1.5652	38.0	980.0	285.0	1308.0	310.0	34.02	-118.26
136500.0	2.131	38.0	1091.0	349.0	1786.0	340.0	34.02	-118.26
126400.0	1.8382	40.0	1259.0	362.0	1499.0	327.0	34.02	-118.26
117700.0	2.1667	37.0	1551.0	501.0	2173.0	474.0	34.02	-118.26
96200.0	1.3134	48.0	1465.0	440.0	1859.0	400.0	34.02	-118.26
114800.0	2.0703	46.0	1249.0	357.0	1607.0	331.0	34.02	-118.26
109600.0	1.5603	41.0	848.0	323.0	1428.0	313.0	34.02	-118.26
119500.0	2.2356	39.0	698.0	232.0	1046.0	228.0	34.02	-118.26
114300.0	1.913	35.0	1368.0	486.0	2239.0	461.0	34.02	-118.25
100800.0	2.1957	33.0	1676.0	525.0	2564.0	515.0	34.02	-118.25
90300.0	1.2396	28.0	481.0	136.0	596.0	128.0	34.01	-118.25
119900.0	2.3304	32.0	1311.0	410.0	1792.0	396.0	34.02	-118.25
90600.0	1.8485	48.0	542.0	150.0	571.0	114.0	34.02	-118.24
107500.0	2.375	48.0	396.0	99.0	485.0	110.0	34.01	-118.24
99200.0	1.8929	43.0	1456.0	444.0	2098.0	433.0	34.01	-118.24
100800.0	2.1466	31.0	1301.0	403.0	1952.0	377.0	34.01	-118.25
127500.0	1.7813	30.0	405.0	86.0	376.0	68.0	34.01	-118.24
93400.0	1.0898	45.0	782.0	270.0	1030.0	235.0	34.01	-118.25
99300.0	1.2857	36.0	879.0	262.0	1034.0	236.0	34.01	-118.25
107200.0	1.3287	43.0	1429.0	386.0	1412.0	354.0	34.01	-118.25
100500.0	1.7425	43.0	1575.0	475.0	1980.0	469.0	34.01	-118.25
110200.0	1.4464	30.0	962.0	291.0	1280.0	263.0	34.01	-118.25
118800.0	1.4653	38.0	697.0	208.0	749.0	206.0	34.01	-118.26
115800.0	1.5089	47.0	1269.0	323.0	1628.0	325.0	34.01	-118.26
99600.0	1.9074	37.0	2451.0	668.0	2824.0	598.0	34.01	-118.26
126800.0	1.4524	42.0	990.0	289.0	1167.0	281.0	34.01	-118.27
118300.0	2.1776	46.0	879.0	253.0	1010.0	221.0	34.01	-118.26
97200.0	2.319	21.0	1314.0	375.0	1505.0	366.0	34.02	-118.27
116100.0	1.8652	35.0	1193.0	355.0	1784.0	341.0	34.01	-118.27
129200.0	1.2206	35.0	1672.0	556.0	2106.0	519.0	34.01	-118.27
114100.0	1.4327	47.0	921.0	264.0	881.0	221.0	34.01	-118.27
113300.0	2.0817	43.0	1235.0	385.0	1745.0	372.0	34.01	-118.27
103800.0	2.148	46.0	1748.0	428.0	1707.0	409.0	34.0	-118.27
107400.0	1.7052	48.0	1869.0	461.0	1834.0	441.0	34.0	-118.27
95800.0	1.75	47.0	780.0	237.0	888.0	215.0	34.0	-118.27
108200.0	1.8641	43.0	2179.0	682.0	2624.0	609.0	34.01	-118.26
104200.0	1.6221	41.0	1733.0	492.0	1776.0	453.0	34.0	-118.26
105800.0	1.7237	36.0	1033.0	267.0	1112.0	229.0	34.0	-118.25
